,APA.OQ,BKR.OQ,COP.N,CVX.N,EOG.N,HAL.N,HES.N,MRO.N,OKE.N,OXY.N,SLB.N,XOM.N,ALB.N,APD.N,AVY.N,BALL.N,ECL.N,FCX.N,FMC.N,IFF.N,IP.N,LIN.N,MOS.N,NEM.N,PPG.N,SHW.N,VMC.N,BA.N,CAT.N,CMI.N,CSX.OQ,DAL.N,ETN.N,EXPD.OQ,FDX.N,GD.N,GE.N,HWM.N,ITW.N,JCI.N,LDOS.N,LMT.N,LUV.N,MAS.N,MMM.N,NOC.N,NSC.N,PH.N,ROK.N,RTX.N,SWK.N,TT.N,TXT.N,UAL.OQ,UNP.N,UPS.N,WM.N,BBWI.N,CCL.N,DRI.N,EBAY.OQ,F.N,HAS.OQ,HD.N,LOW.N,LVS.N,MAR.OQ,MGM.N,MHK.N,NKE.N,NWL.OQ,RCL.N,SBUX.OQ,VFC.N,WHR.N,BFb.N,BG.N,CAG.N,CHD.N,CL.N,CLX.N,COST.OQ,CPB.N,EL.N,GIS.N,HRL.N,HSY.N,K.N,KMB.N,KO.N,KR.N,MDLZ.OQ,MKC.N,MO.N,PEP.OQ,PG.N,PM.N,SJM.N,STZ.N,TAP.N,TGT.N,TSN.N,WMT.N,A.N,ABT.N,AMGN.OQ,BAX.N,BDX.N,BIIB.OQ,BMY.N,BSX.N,CAH.N,CI.N,CVS.N,DGX.N,EW.N,HUM.N,JNJ.N,LLY.N,MCK.N,MDT.N,MRK.N,MTD.N,PFE.N,RVTY.N,WAT.N,ALL.N,AXP.N,BAC.N,BEN.N,BK.N,C.N,CB.N,CMA.N,COF.N,FITB.OQ,GS.N,HBAN.OQ,HIG.N,JPM.N,KEY.N,MET.N,MMC.N,MS.N,NTRS.OQ,PFG.OQ,PNC.N,PRU.N,SPGI.N,STT.N,TROW.OQ,V.N,WFC.N,AAPL.OQ,ACN.N,ADBE.OQ,ADI.OQ,ADSK.OQ,AKAM.OQ,AMAT.OQ,AMD.OQ,CRM.N,CSCO.OQ,CTSH.OQ,FSLR.OQ,GEN.OQ,HPQ.N,IBM.N,INTC.OQ,INTU.OQ,JNPR.N,KLAC.OQ,MCHP.OQ,MSFT.OQ,MSI.N,NTAP.OQ,NVDA.OQ,ORCL.N,QCOM.OQ,STX.OQ,TEL.N,TXN.OQ,WDC.OQ,DIS.N,GOOGL.OQ,OMC.N,T.N,VZ.N,AEE.N,AEP.OQ,AES.N,AWK.N,DTE.N,DUK.N,ED.N,EIX.N,ES.N,ETR.N,EXC.OQ,LNT.OQ,NEE.N,NI.N,NRG.N,PCG.N,PEG.N,PNW.N,PPL.N,SO.N,SRE.N,WEC.N,XEL.OQ
32,894.6893212,41.62619675,494.6005568,336.1278318,,177.1770913,132.0482212,323.933815,94.55757658,929.1642742,57.49629569,375.5488011,348.744098,2513.910603,96.55067451,175.4195282,45.32242968,526.0641661,1318.818628,95.21659927,614.5809326,1488.730724,419.5651955,536.7598697,453.6988751,66.26285038,659.4968072,26.70046341,47.19994014,57.4501739,514.8304814,949.0731853,57.01786365,7.390907496,353.682732,28.3,37.77571256,1891.707747,42.24808818,245.3770724,18.28392735,30.10636947,1115.057032,71.05450174,233.6658915,44.82996447,549.4797184,53.06474043,23.16512233,36.62127212,50.88836719,53.53527992,55.66172949,887.9633791,655.6869437,254.9197699,1976.256173,32.28531455,742.8735227,200.4364476,22.68892346,37.6092327,7.609890659,45.1945527,49.16521561,96.14669189,188.8131896,111.8359163,386.3701737,7.361879045,58.00024743,640.8510088,83.75465796,37.08584218,44.96139606,77.70069606,181.4380588,59.68134958,74.08949413,42.02004626,64.92318947,15.63007757,110.6283074,9.233857684,67.60661819,120.1956481,72.33716258,108.365653,268.4087917,147.7832512,79.83212471,105.4144622,22.3897147,22.50404302,104.5719077,76.29710002,28.25540282,67.66944841,56.1002401,291.3372665,38.43212643,176.2455302,50.73876909,23.08963997,49.02362094,25.79899884,62.36860547,55.25750995,17.37519495,29.20344898,20.59826817,3.490238105,,16.47824057,36.05877038,19.67864547,3.716216216,20.06917044,70.27296759,1.303745405,14.87543253,45.16493792,29.86721729,41.58674135,23.8428645,21.25022287,6.771747534,7.393801033,16.43851388,5.312913674,16.96443455,12.81283056,3.695983637,26.25092402,12.0277044,21.09774199,9.062267279,34.58514724,4.881219103,12.84782947,25.9943381,,8.673322054,10.78763306,15.46265246,8.953528094,24.35819715,2.775398598,32.58118361,14.99864499,16.2204292,7.337491603,18.80988147,2.001200935,7.858087107,8.081578947,47.66245048,10.53439249,69.86027554,18.7460721,25.71773945,9.536456245,15.06688956,38.31012573,142.9602236,25.86752827,14.79906056,27.07796135,65.97460055,11.51260504,19.44168788,5.5916025,205.6138753,16.64799316,36.65931469,19.70015401,11.52196262,12.5970187,7.614628602,115.8739404,54.83422848,143.2049262,36.28097452,37.28846013,42.20442686,9.421327487,71.64042485,50.89232018,8780.925504,9585.83212,4999.028686,313.3636134,4714.404692,9814.853053,397.1482176,5672.268908,919.8814577,3028.198897,510.372345,5738.328071,3377.750212,3721.734838,6461.973104,343.6492305,2248.907616,4787.303959,7097.615069,7561.869844,1153.176275,4979.577394,5625.898669
33,894.6893212,41.62619675,494.6005568,336.1278318,,177.1770913,132.0482212,323.933815,94.55757658,929.1642742,57.49629569,375.5488011,348.744098,2513.910603,96.55067451,175.4195282,45.32242968,526.0641661,1318.818628,95.21659927,614.5809326,1488.730724,419.5651955,536.7598697,453.6988751,66.26285038,659.4968072,26.70046341,47.19994014,57.4501739,514.8304814,949.0731853,57.01786365,7.390907496,353.682732,28.3,37.77571256,1891.707747,42.24808818,245.3770724,18.28392735,30.10636947,1115.057032,71.05450174,233.6658915,44.82996447,549.4797184,53.06474043,23.16512233,36.62127212,50.88836719,53.53527992,55.66172949,887.9633791,655.6869437,254.9197699,1976.256173,32.28531455,742.8735227,200.4364476,22.68892346,37.6092327,7.609890659,45.1945527,49.16521561,96.14669189,188.8131896,111.8359163,386.3701737,7.361879045,58.00024743,640.8510088,83.75465796,37.08584218,44.96139606,77.70069606,181.4380588,59.68134958,74.08949413,42.02004626,64.92318947,15.63007757,110.6283074,9.233857684,67.60661819,176.1854743,72.33716258,108.365653,268.4087917,147.7832512,79.83212471,105.4144622,22.3897147,22.50404302,104.5719077,76.29710002,28.25540282,67.66944841,56.1002401,291.3372665,38.43212643,176.2455302,50.73876909,18.40574452,49.02362094,25.79899884,62.36860547,55.25750995,17.37519495,29.20344898,20.59826817,3.490238105,,16.47824057,36.05877038,19.67864547,3.716216216,20.06917044,70.27296759,1.303745405,14.87543253,45.16493792,29.86721729,41.58674135,23.8428645,21.25022287,6.771747534,7.393801033,16.43851388,5.312913674,16.96443455,12.81283056,3.695983637,26.25092402,12.0277044,21.09774199,9.062267279,34.58514724,4.881219103,12.84782947,25.9943381,,8.673322054,10.78763306,15.46265246,8.953528094,24.35819715,2.775398598,32.58118361,14.99864499,16.2204292,7.337491603,18.80988147,2.001200935,7.858087107,8.081578947,47.66245048,10.53439249,69.86027554,15.64134259,25.71773945,9.536456245,15.06688956,38.31012573,142.9602236,25.86752827,15.32319541,27.07796135,65.97460055,11.51260504,19.44168788,5.5916025,205.6138753,16.64799316,36.65931469,19.70015401,11.52196262,12.5970187,7.614628602,115.8739404,54.83422848,143.2049262,36.28097452,37.28846013,42.20442686,9.421327487,71.64042485,50.89232018,8780.925504,9585.83212,4999.028686,313.3636134,4714.404692,9814.853053,397.1482176,5672.268908,919.8814577,3028.198897,510.372345,5738.328071,3377.750212,3721.734838,6461.973104,343.6492305,2248.907616,4787.303959,7097.615069,7561.869844,1153.176275,4979.577394,5625.898669
34,894.6893212,41.62619675,494.6005568,336.1278318,,177.1770913,132.0482212,323.933815,94.55757658,929.1642742,57.49629569,375.5488011,348.744098,2513.910603,96.55067451,175.4195282,45.32242968,526.0641661,1318.818628,95.21659927,614.5809326,1488.730724,419.5651955,536.7598697,453.6988751,66.26285038,659.4968072,26.70046341,47.19994014,57.4501739,514.8304814,949.0731853,57.01786365,7.390907496,353.682732,28.3,37.77571256,1891.707747,42.24808818,245.3770724,18.28392735,30.10636947,1115.057032,71.05450174,233.6658915,44.82996447,549.4797184,53.06474043,23.16512233,36.62127212,50.88836719,53.53527992,55.66172949,887.9633791,655.6869437,254.9197699,1976.256173,32.28531455,696.707402,200.4364476,22.68892346,37.6092327,7.609890659,45.1945527,49.16521561,96.14669189,188.8131896,111.8359163,386.3701737,7.361879045,58.00024743,640.8510088,83.75465796,37.08584218,44.96139606,77.70069606,181.4380588,59.68134958,74.08949413,42.02004626,64.92318947,15.63007757,110.6283074,9.233857684,67.60661819,176.1854743,72.33716258,108.365653,268.4087917,147.7832512,79.83212471,105.4144622,19.56701644,22.50404302,104.5719077,76.29710002,28.25540282,67.66944841,56.1002401,291.3372665,38.43212643,176.2455302,50.73876909,18.40574452,49.02362094,25.79899884,62.36860547,55.25750995,17.37519495,29.20344898,20.59826817,3.490238105,,16.47824057,36.05877038,19.67864547,3.716216216,20.06917044,70.27296759,1.303745405,14.87543253,45.16493792,29.86721729,41.58674135,23.8428645,21.25022287,6.771747534,7.393801033,16.43851388,5.312913674,16.96443455,12.81283056,3.695983637,26.25092402,12.0277044,21.09774199,9.062267279,34.58514724,4.881219103,12.84782947,25.9943381,,8.673322054,10.78763306,15.46265246,8.953528094,24.35819715,2.775398598,32.58118361,14.99864499,16.2204292,7.337491603,18.80988147,2.001200935,7.858087107,7.808108517,44.72057782,10.53439249,69.86027554,15.64134259,25.71773945,9.536456245,15.06688956,38.31012573,142.9602236,25.86752827,15.32319541,27.07796135,65.97460055,11.51260504,19.44168788,5.5916025,205.6138753,16.64799316,36.65931469,19.70015401,11.52196262,12.5970187,7.614628602,115.8739404,54.83422848,143.2049262,36.28097452,37.28846013,42.20442686,9.421327487,71.64042485,50.89232018,8780.925504,9585.83212,4999.028686,313.3636134,4714.404692,9814.853053,397.1482176,5672.268908,919.8814577,3028.198897,510.372345,5738.328071,3377.750212,3721.734838,6461.973104,343.6492305,2248.907616,4787.303959,7097.615069,7561.869844,1153.176275,4979.577394,5625.898669
35,779.2980369,46.139882,412.8282035,269.7046908,,177.2153808,234.6041056,268.2894909,147.2881165,791.9067955,65.8982531,306.1908361,378.1798916,2513.910603,93.13418536,154.6051976,80.54320806,476.1045019,1184.785478,84.32334368,718.4697053,1422.502666,419.5651955,546.1661983,431.384475,59.81930249,496.6290382,26.08569142,39.6,45.46586879,484.6495125,921.8200769,51.21814443,8.235543952,353.682732,28.0,35.9770708,1962.025316,38.64600095,245.3770724,18.28392735,28.40132046,1069.713074,65.30373644,205.666813,26.84283659,483.8032581,53.06474043,23.16512233,31.78641891,50.88836719,,47.86058675,871.983904,627.1420463,242.3937859,1398.601136,32.28531455,696.707402,200.4364476,17.58969156,35.93917295,6.379519828,45.1945527,49.16521561,94.03212539,206.9425997,106.5633254,352.491857,7.361879045,59.09519749,569.416113,83.75465796,29.35005717,40.7180435,77.70069606,5.063372373,59.68134958,66.59586076,38.42476395,64.92318947,15.63007757,110.6283074,9.233857684,67.60661819,176.1854743,67.56496033,97.6966207,249.4483354,114.3053586,79.83212471,93.27257749,19.56701644,23.08642857,90.17171899,76.29710002,24.90671126,67.66944841,56.1002401,101.4662798,38.43212643,176.2455302,50.73876909,18.40574452,51.33834727,23.51578338,57.15108328,55.25750995,15.590974,26.1517605,19.06469858,3.490238105,4.10565986,13.77517869,35.89169922,17.66829501,3.419553649,18.02245118,62.98577399,1.303745405,14.87543253,43.43761317,26.49428752,31.29352011,22.78072335,18.00307263,5.85311738,7.16041726,18.16247566,5.312913674,16.26395112,13.65405405,3.105213326,32.81635992,9.76509628,22.41899534,6.993423579,34.20194628,4.784869976,13.61242981,20.43932039,0.366368897,8.457953707,9.540425645,12.97452871,7.724298602,29.97214854,1.579504232,26.53957845,11.77676443,13.76287722,7.337491603,19.77872214,2.001200935,7.858087107,7.808108517,44.72057782,10.53439249,73.88190979,15.64134259,31.71787454,9.536456245,15.06688956,28.17408999,107.6768936,25.86752827,15.32319541,25.58039957,57.40006296,11.51260504,20.87458583,5.5916025,205.6138753,16.64799316,19.81630501,19.70015401,11.52196262,12.5970187,7.614628602,115.8739404,54.83422848,168.9115399,36.28097452,37.28846013,38.76179923,8.97905929,71.63870016,50.5461561,11026.36955,8975.337391,4597.509753,296.5086361,4102.506209,6966.664232,379.5592115,4608.991311,792.1024835,3167.664864,636.9521062,5830.308251,3099.192882,3843.714832,6630.686199,311.1758492,1562.772091,4718.246462,5388.618984,6852.806252,848.9438023,5292.885164,5237.02079
36,779.2980369,46.139882,412.8282035,269.7046908,,177.2153808,234.6041056,268.2894909,147.2881165,791.9067955,65.8982531,306.1908361,378.1798916,2513.910603,93.13418536,154.6051976,80.54320806,476.1045019,1184.785478,84.32334368,718.4697053,1422.502666,419.5651955,546.1661983,431.384475,59.81930249,496.6290382,26.08569142,39.6,45.46586879,484.6495125,921.8200769,51.21814443,8.235543952,353.682732,28.0,35.9770708,1962.025316,38.64600095,245.3770724,15.15552799,28.40132046,1069.713074,65.30373644,205.666813,26.84283659,483.8032581,53.06474043,23.16512233,31.78641891,38.47608383,,47.86058675,871.983904,627.1420463,242.3937859,1398.601136,32.28531455,696.707402,200.4364476,17.58969156,35.93917295,6.379519828,45.1945527,,94.03212539,206.9425997,106.5633254,352.491857,7.361879045,59.09519749,569.416113,83.75465796,29.35005717,40.7180435,77.70069606,5.063372373,59.68134958,66.59586076,38.42476395,64.92318947,15.63007757,110.6283074,9.233857684,67.60661819,176.1854743,67.56496033,97.6966207,249.4483354,114.3053586,79.83212471,93.27257749,19.56701644,23.08642857,90.17171899,76.29710002,24.90671126,67.66944841,56.1002401,101.4662798,38.43212643,176.2455302,48.07390221,18.40574452,51.33834727,23.51578338,57.15108328,55.25750995,15.590974,26.1517605,19.06469858,3.490238105,4.10565986,13.77517869,35.89169922,17.66829501,3.419553649,18.02245118,62.98577399,1.303745405,14.87543253,43.43761317,26.49428752,31.29352011,22.78072335,18.00307263,5.85311738,7.16041726,18.16247566,5.312913674,16.26395112,13.65405405,3.105213326,32.81635992,9.76509628,22.41899534,6.993423579,34.20194628,4.784869976,13.61242981,20.43932039,0.366368897,8.457953707,9.540425645,12.97452871,7.724298602,29.97214854,1.579504232,26.53957845,11.77676443,13.76287722,7.337491603,19.77872214,2.001200935,7.858087107,7.808108517,44.72057782,11.74638872,73.88190979,15.64134259,31.71787454,12.19463018,15.06688956,28.17408999,107.6768936,25.86752827,15.32319541,25.58039957,57.40006296,11.51260504,20.87458583,5.5916025,205.6138753,16.64799316,19.81630501,19.70015401,10.88370782,12.5970187,7.614628602,115.8739404,54.83422848,168.9115399,36.28097452,37.28846013,38.76179923,8.97905929,71.63870016,50.5461561,11026.36955,8975.337391,4597.509753,296.5086361,4102.506209,6966.664232,379.5592115,4608.991311,792.1024835,3167.664864,636.9521062,5830.308251,3099.192882,3843.714832,6630.686199,311.1758492,1562.772091,4718.246462,5388.618984,6852.806252,848.9438023,5292.885164,5237.02079
37,779.2980369,46.139882,412.8282035,269.7046908,,177.2153808,234.6041056,268.2894909,147.2881165,791.9067955,65.8982531,306.1908361,378.1798916,2513.910603,93.13418536,154.6051976,80.54320806,476.1045019,1184.785478,84.32334368,718.4697053,1422.502666,419.5651955,546.1661983,431.384475,59.81930249,496.6290382,26.08569142,39.6,45.46586879,484.6495125,921.8200769,51.21814443,8.235543952,353.682732,28.0,35.9770708,1962.025316,38.64600095,245.3770724,15.15552799,28.40132046,1069.713074,65.30373644,205.666813,26.84283659,483.8032581,53.06474043,23.16512233,31.78641891,38.47608383,,47.86058675,871.983904,627.1420463,242.3937859,1398.601136,30.21531695,696.707402,200.4364476,17.58969156,35.93917295,6.379519828,42.90091626,43.81771829,94.03212539,206.9425997,106.5633254,352.491857,7.361879045,59.09519749,569.416113,83.75465796,29.35005717,40.7180435,77.70069606,5.063372373,59.68134958,66.59586076,38.42476395,64.92318947,15.63007757,110.6283074,9.233857684,67.60661819,176.1854743,67.56496033,97.6966207,249.4483354,114.3053586,71.08636409,93.27257749,19.56701644,23.08642857,90.17171899,76.29710002,24.90671126,67.66944841,41.69912971,101.4662798,44.01980963,176.2455302,48.07390221,18.40574452,51.33834727,23.51578338,57.15108328,55.25750995,15.590974,26.1517605,19.06469858,3.490238105,4.10565986,13.77517869,35.89169922,17.66829501,3.419553649,18.02245118,62.98577399,1.303745405,14.87543253,43.43761317,26.49428752,31.29352011,22.78072335,18.00307263,5.85311738,7.16041726,18.16247566,5.312913674,16.26395112,13.65405405,3.105213326,32.81635992,9.76509628,22.41899534,6.993423579,34.20194628,4.784869976,13.61242981,20.43932039,0.366368897,8.457953707,9.540425645,12.97452871,7.724298602,29.97214854,1.579504232,26.53957845,11.77676443,13.76287722,7.337491603,19.77872214,2.001200935,7.858087107,7.808108517,44.72057782,11.74638872,73.88190979,15.64134259,31.71787454,12.19463018,15.06688956,28.17408999,107.6768936,25.86752827,15.32319541,25.58039957,57.40006296,11.51260504,20.87458583,5.5916025,205.6138753,16.64799316,19.81630501,19.70015401,10.88370782,12.5970187,7.614628602,115.8739404,54.83422848,168.9115399,36.28097452,37.28846013,38.76179923,8.97905929,71.63870016,50.5461561,11026.36955,8975.337391,4597.509753,296.5086361,4102.506209,6966.664232,379.5592115,4608.991311,792.1024835,3167.664864,636.9521062,5830.308251,3099.192882,3843.714832,6630.686199,311.1758492,1562.772091,4718.246462,5388.618984,6852.806252,848.9438023,5292.885164,5237.02079
38,779.2980369,46.139882,412.8282035,269.7046908,,177.2153808,234.6041056,268.2894909,147.2881165,791.9067955,65.8982531,306.1908361,378.1798916,2513.910603,93.13418536,154.6051976,80.54320806,476.1045019,1184.785478,84.32334368,718.4697053,1422.502666,419.5651955,546.1661983,431.384475,59.81930249,496.6290382,26.08569142,39.6,45.46586879,484.6495125,921.8200769,51.21814443,8.235543952,353.682732,28.0,35.9770708,1962.025316,38.64600095,245.3770724,15.15552799,28.40132046,1069.713074,65.30373644,205.666813,26.84283659,483.8032581,53.06474043,23.16512233,31.78641891,38.47608383,,47.86058675,871.983904,627.1420463,242.3937859,1398.601136,30.21531695,696.707402,200.4364476,17.58969156,35.93917295,6.379519828,42.90091626,43.81771829,94.03212539,206.9425997,106.5633254,352.491857,7.361879045,59.09519749,569.416113,83.75465796,29.35005717,40.7180435,77.70069606,5.063372373,59.68134958,66.59586076,38.42476395,64.92318947,15.63007757,110.6283074,9.233857684,67.60661819,176.1854743,67.56496033,97.6966207,249.4483354,114.3053586,71.08636409,93.27257749,19.56701644,23.08642857,90.17171899,76.29710002,24.90671126,67.66944841,41.69912971,101.4662798,44.01980963,176.2455302,48.07390221,18.40574452,51.33834727,23.51578338,57.15108328,55.25750995,15.590974,26.1517605,19.06469858,3.490238105,4.10565986,13.77517869,35.89169922,17.66829501,3.419553649,18.02245118,62.98577399,1.212710818,14.87543253,43.43761317,26.49428752,31.29352011,22.78072335,18.00307263,5.85311738,7.16041726,18.16247566,5.312913674,16.26395112,13.65405405,3.105213326,32.81635992,9.76509628,22.41899534,6.993423579,34.20194628,4.784869976,13.61242981,20.43932039,0.366368897,8.457953707,9.540425645,12.97452871,7.724298602,29.97214854,1.579504232,26.53957845,11.77676443,13.76287722,7.337491603,19.77872214,2.001200935,7.858087107,7.808108517,44.72057782,11.74638872,73.88190979,15.64134259,31.71787454,12.19463018,15.06688956,28.17408999,107.6768936,24.51708767,15.32319541,25.58039957,57.40006296,11.51260504,20.87458583,5.5916025,171.9524817,16.64799316,19.81630501,19.70015401,10.88370782,12.5970187,7.614628602,115.8739404,54.83422848,168.9115399,36.28097452,37.28846013,38.76179923,8.97905929,71.63870016,50.5461561,11026.36955,8975.337391,4597.509753,296.5086361,4102.506209,6966.664232,379.5592115,4608.991311,792.1024835,3167.664864,636.9521062,5830.308251,3099.192882,3843.714832,6630.686199,311.1758492,1562.772091,4718.246462,5388.618984,6852.806252,848.9438023,5292.885164,5237.02079
39,779.2980369,46.139882,412.8282035,269.7046908,,177.2153808,234.6041056,268.2894909,147.2881165,791.9067955,65.8982531,306.1908361,378.1798916,2513.910603,93.13418536,154.6051976,80.54320806,476.1045019,1184.785478,84.32334368,718.4697053,1422.502666,419.5651955,546.1661983,431.384475,59.81930249,496.6290382,26.08569142,39.6,45.46586879,484.6495125,921.8200769,51.21814443,8.235543952,353.682732,28.0,35.9770708,1962.025316,38.64600095,245.3770724,15.15552799,28.40132046,1069.713074,65.30373644,205.666813,26.84283659,483.8032581,53.06474043,23.16512233,31.78641891,38.47608383,,47.86058675,871.983904,627.1420463,242.3937859,1398.601136,30.21531695,696.707402,200.4364476,17.58969156,35.93917295,6.379519828,42.90091626,43.81771829,94.03212539,206.9425997,106.5633254,352.491857,7.361879045,59.09519749,569.416113,83.75465796,29.35005717,40.7180435,65.94997062,5.063372373,59.68134958,66.59586076,38.42476395,64.92318947,15.63007757,110.6283074,9.233857684,67.60661819,176.1854743,67.56496033,97.6966207,249.4483354,114.3053586,71.08636409,93.27257749,19.56701644,23.08642857,90.17171899,76.29710002,24.90671126,60.54309307,41.69912971,101.4662798,44.01980963,176.2455302,48.07390221,18.40574452,51.33834727,23.51578338,57.15108328,55.25750995,15.590974,26.1517605,19.06469858,3.490238105,4.10565986,13.77517869,35.89169922,17.66829501,3.419553649,18.02245118,62.98577399,1.212710818,12.18474985,43.43761317,26.49428752,31.29352011,22.78072335,18.00307263,5.85311738,7.16041726,18.16247566,5.312913674,16.26395112,13.65405405,3.105213326,32.81635992,9.76509628,22.41899534,6.993423579,34.20194628,4.784869976,13.61242981,20.43932039,0.366368897,8.457953707,9.540425645,12.97452871,7.724298602,29.97214854,1.579504232,26.53957845,11.77676443,13.76287722,7.337491603,19.77872214,2.001200935,7.858087107,7.808108517,44.72057782,11.74638872,73.88190979,15.64134259,31.71787454,12.19463018,15.06688956,28.17408999,107.6768936,24.51708767,15.32319541,25.58039957,57.40006296,11.51260504,20.87458583,5.5916025,171.9524817,16.64799316,19.81630501,22.77367191,10.88370782,12.5970187,7.614628602,115.8739404,54.83422848,168.9115399,36.28097452,37.28846013,38.76179923,8.97905929,71.63870016,50.5461561,11026.36955,8975.337391,4597.509753,296.5086361,4102.506209,6966.664232,379.5592115,4608.991311,792.1024835,3167.664864,636.9521062,5830.308251,3099.192882,3843.714832,6630.686199,311.1758492,1562.772091,4718.246462,5388.618984,6852.806252,848.9438023,5292.885164,5237.02079
40,779.2980369,46.139882,412.8282035,269.7046908,,177.2153808,234.6041056,268.2894909,147.2881165,791.9067955,65.8982531,306.1908361,378.1798916,2513.910603,93.13418536,154.6051976,80.54320806,476.1045019,1184.785478,84.32334368,718.4697053,1422.502666,406.0209943,546.1661983,431.384475,59.81930249,496.6290382,26.08569142,39.6,45.46586879,484.6495125,921.8200769,51.21814443,8.235543952,332.9366631,28.0,35.9770708,1962.025316,38.64600095,245.3770724,15.15552799,28.40132046,1069.713074,65.30373644,205.666813,26.84283659,483.8032581,53.06474043,23.16512233,31.78641891,38.47608383,,47.86058675,871.983904,627.1420463,242.3937859,1398.601136,30.21531695,696.707402,176.3502787,17.58969156,35.93917295,6.379519828,42.90091626,43.81771829,94.03212539,206.9425997,106.5633254,352.491857,7.052344645,59.09519749,569.416113,83.75465796,29.35005717,40.7180435,65.94997062,5.063372373,58.80038309,66.59586076,38.42476395,64.92318947,15.63007757,110.6283074,9.233857684,57.69034512,176.1854743,67.56496033,97.6966207,249.4483354,114.3053586,71.08636409,93.27257749,19.56701644,23.08642857,90.17171899,76.29710002,24.90671126,60.54309307,41.69912971,101.4662798,44.01980963,176.2455302,48.07390221,18.40574452,51.33834727,23.51578338,57.15108328,55.25750995,15.590974,26.1517605,19.06469858,3.490238105,4.10565986,13.77517869,35.89169922,17.66829501,3.419553649,18.02245118,62.98577399,1.212710818,12.18474985,43.43761317,26.49428752,31.29352011,22.78072335,18.00307263,5.85311738,7.16041726,18.16247566,5.312913674,16.26395112,13.65405405,3.105213326,32.81635992,9.76509628,22.41899534,6.993423579,34.20194628,4.784869976,13.61242981,20.43932039,0.366368897,8.457953707,9.540425645,12.97452871,7.724298602,29.97214854,1.579504232,26.53957845,11.77676443,13.76287722,7.337491603,19.77872214,2.001200935,7.858087107,7.808108517,44.72057782,11.74638872,73.88190979,15.64134259,31.71787454,12.19463018,15.06688956,28.17408999,107.6768936,24.51708767,15.32319541,25.58039957,57.40006296,11.51260504,20.87458583,5.5916025,171.9524817,16.64799316,19.81630501,22.77367191,10.88370782,10.69806848,7.614628602,115.8739404,54.83422848,168.9115399,36.28097452,37.28846013,38.76179923,8.97905929,71.63870016,50.5461561,11026.36955,8975.337391,4597.509753,296.5086361,4102.506209,6966.664232,379.5592115,4608.991311,792.1024835,3167.664864,636.9521062,5830.308251,3099.192882,3843.714832,6630.686199,311.1758492,1562.772091,4718.246462,5388.618984,6852.806252,848.9438023,5292.885164,5237.02079
41,779.2980369,46.139882,412.8282035,269.7046908,,177.2153808,234.6041056,268.2894909,147.2881165,791.9067955,65.8982531,306.1908361,378.1798916,2513.910603,93.13418536,154.6051976,80.54320806,476.1045019,1184.785478,84.32334368,718.4697053,1422.502666,406.0209943,546.1661983,431.384475,59.81930249,496.6290382,26.08569142,39.6,45.46586879,484.6495125,921.8200769,51.21814443,8.235543952,332.9366631,28.0,35.9770708,1962.025316,38.64600095,245.3770724,15.15552799,28.40132046,1069.713074,65.30373644,205.666813,26.84283659,483.8032581,51.3173932,23.16512233,31.78641891,38.47608383,,47.86058675,871.983904,627.1420463,242.3937859,1398.601136,30.21531695,696.707402,176.3502787,17.58969156,35.93917295,6.379519828,42.90091626,43.81771829,94.03212539,206.9425997,106.5633254,352.491857,7.052344645,59.09519749,569.416113,83.75465796,29.35005717,40.7180435,65.94997062,5.063372373,58.80038309,66.59586076,38.42476395,58.82053136,15.63007757,110.6283074,8.955672578,57.69034512,176.1854743,67.56496033,97.6966207,249.4483354,114.3053586,71.08636409,93.27257749,19.56701644,23.08642857,90.17171899,69.40726577,24.90671126,60.54309307,41.69912971,101.4662798,44.01980963,176.2455302,48.07390221,18.40574452,51.33834727,23.51578338,57.15108328,55.25750995,15.590974,26.1517605,19.06469858,,4.10565986,13.77517869,35.89169922,17.66829501,3.419553649,18.02245118,62.98577399,1.212710818,12.18474985,43.43761317,26.49428752,31.29352011,22.78072335,18.00307263,5.85311738,7.16041726,18.16247566,5.312913674,16.26395112,13.65405405,3.105213326,32.81635992,9.76509628,22.41899534,6.993423579,34.20194628,4.784869976,13.61242981,20.43932039,0.366368897,8.457953707,9.540425645,12.97452871,7.724298602,29.97214854,1.579504232,26.53957845,11.77676443,13.76287722,7.337491603,19.77872214,2.001200935,7.858087107,7.808108517,44.72057782,11.74638872,73.88190979,15.64134259,31.71787454,12.19463018,15.06688956,28.17408999,107.6768936,24.51708767,15.32319541,25.58039957,57.40006296,11.51260504,20.87458583,4.428304537,171.9524817,17.4116559,19.81630501,22.77367191,10.88370782,10.69806848,7.614628602,89.21145994,54.83422848,168.9115399,70.62386815,37.28846013,38.76179923,8.97905929,71.63870016,50.5461561,11026.36955,8975.337391,4597.509753,296.5086361,4102.506209,6966.664232,379.5592115,4608.991311,792.1024835,3167.664864,636.9521062,5830.308251,3099.192882,3843.714832,6630.686199,311.1758492,1562.772091,4718.246462,5388.618984,6852.806252,848.9438023,5292.885164,5237.02079
